t(s),joint,q_ref,qdot_ref,qddot_ref,q_fuzzy,q_hac,e_fuzzy,e_hac,ed_fuzzy,ed_hac,pwm_fuzzy,pwm_hac,delta_pwm,grav_fuzzy,grav_hac
0.9600,wrist_angle,0.800000,0.000000,0.000000,0.821532,0.797945,-0.021532,0.002055,0.477304,-0.265671,-19.4691,25.2607,-44.7298,29.2876,28.6369
0.9600,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
0.9700,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
0.9700,shoulder,-1.667750,-1.150000,5.000000,-1.945453,-1.842800,0.277703,0.175050,-1.035017,-0.749339,471.7182,282.1660,189.5522,-154.2525,-159.6561
0.9700,elbow,1.498421,0.717764,-5.000000,1.594612,1.571644,-0.096191,-0.073224,1.103056,0.672884,-168.8911,-109.0836,-59.8075,63.7319,63.7500
0.9700,wrist_angle,0.800000,0.000000,0.000000,0.816759,0.800602,-0.016759,-0.000602,0.490666,-0.282137,-5.3589,17.7013,-23.0602,29.1572,28.7110
0.9700,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
0.9800,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
0.9800,shoulder,-1.679000,-1.100000,5.000000,-1.946603,-1.846807,0.267603,0.167807,-1.144234,-0.795441,465.9452,261.4932,204.4519,-154.1826,-159.4764
0.9800,elbow,1.505348,0.667764,-5.000000,1.590759,1.572093,-0.085411,-0.066745,1.121593,0.667498,-141.1550,-91.9858,-49.1692,63.7373,63.7499
0.9800,wrist_angle,0.800000,0.000000,0.000000,0.811852,0.803423,-0.011852,-0.003423,0.494620,-0.293563,6.6337,9.8753,-3.2416,29.0225,28.7895
0.9800,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
0.9900,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
0.9900,shoulder,-1.689750,-1.050000,5.000000,-1.946160,-1.849852,0.256410,0.160102,-1.251527,-0.834651,455.8614,239.7794,216.0820,-154.2095,-159.3381
0.9900,elbow,1.511776,0.617764,-5.000000,1.586221,1.572096,-0.074444,-0.060319,1.129036,0.655273,-107.1762,-75.2595,-31.9167,63.7424,63.7499
0.9900,wrist_angle,0.800000,0.000000,0.000000,0.806906,0.806359,-0.006906,-0.006359,0.490577,-0.299770,16.8511,1.9214,14.9297,28.8860,28.8709
0.9900,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.0000,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.0000,shoulder,-1.700000,-1.000000,5.000000,-1.944145,-1.852006,0.244145,0.152006,-1.355458,-0.866620,438.4934,217.2218,221.2716,-154.3317,-159.2394
1.0000,elbow,1.517704,0.567764,-5.000000,1.581108,1.571721,-0.063404,-0.054016,1.122888,0.636358,-70.0356,-59.0821,-10.9535,63.7466,63.7500
1.0000,wrist_angle,0.800000,0.000000,0.000000,0.802000,0.809357,-0.002000,-0.009357,0.479721,-0.300673,25.9354,-6.0197,31.9551,28.7499,28.9537
1.0000,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.0100,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.0100,shoulder,-1.709750,-0.950000,5.000000,-1.940590,-1.853340,0.230840,0.143590,-1.453601,-0.891070,411.0208,194.0251,216.9957,-154.5456,-159.1779
1.0100,elbow,1.523132,0.517764,-5.000000,1.575557,1.571035,-0.052425,-0.047903,1.101883,0.610972,-34.5438,-43.6247,9.0810,63.7493,63.7500
1.0100,wrist_angle,0.800000,0.000000,0.000000,0.797203,0.812363,0.002797,-0.012363,0.462807,-0.296281,34.6344,-13.8084,48.4428,28.6162,29.0366
1.0100,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.0200,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.0200,shoulder,-1.719000,-0.900000,5.000000,-1.935554,-1.853929,0.216554,0.134929,-1.542590,-0.907786,370.5398,170.4000,200.1398,-154.8453,-159.1507
1.0200,elbow,1.528060,0.467764,-5.000000,1.569716,1.570103,-0.041656,-0.042043,1.066681,0.579403,-4.4599,-29.0505,24.5905,63.7500,63.7500
1.0200,wrist_angle,0.800000,0.000000,0.000000,0.792575,0.815326,0.007425,-0.015326,0.440091,-0.286696,43.2604,-21.3083,64.5687,28.4865,29.1180
1.0200,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.0300,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.0300,shoulder,-1.727750,-0.850000,5.000000,-1.929129,-1.853851,0.201379,0.126101,-1.618089,-0.916627,314.1296,146.5607,167.5689,-155.2221,-159.1543
1.0300,elbow,1.532488,0.417764,-5.000000,1.563726,1.568986,-0.031239,-0.036498,1.019446,0.542004,19.0270,-15.5124,34.5394,63.7484,63.7499
1.0300,wrist_angle,0.800000,0.000000,0.000000,0.788174,0.818193,0.011826,-0.018193,0.411624,-0.272109,52.3560,-28.3888,80.7448,28.3627,29.1965
1.0300,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.0400,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.0400,shoulder,-1.736000,-0.800000,5.000000,-1.921448,-1.853185,0.185448,0.117185,-1.674789,-0.917521,247.5757,122.7234,124.8524,-155.6640,-159.1851
1.0400,elbow,1.536416,0.367764,-5.000000,1.557710,1.567744,-0.021294,-0.031328,0.962816,0.499190,36.7229,-3.1522,39.8751,63.7445,63.7497
1.0400,wrist_angle,0.800000,0.000000,0.000000,0.784058,0.820914,0.015942,-0.020914,0.377091,-0.252802,62.1862,-34.9272,97.1134,28.2463,29.2708
1.0400,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.0500,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.0500,shoulder,-1.743750,-0.750000,5.000000,-1.912700,-1.852009,0.168950,0.108259,-1.709311,-0.910470,193.4508,99.1037,94.3472,-156.1561,-159.2393
1.0500,elbow,1.539844,0.317764,-5.000000,1.551759,1.566430,-0.011915,-0.026586,0.899108,0.451432,50.2944,7.9014,42.3929,63.7384,63.7494
1.0500,wrist_angle,0.800000,0.000000,0.000000,0.780287,0.823442,0.019713,-0.023442,0.336003,-0.229134,72.6697,-40.8108,113.4805,28.1393,29.3396
1.0500,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.0600,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.0600,shoulder,-1.751000,-0.700000,5.000000,-1.903107,-1.850405,0.152107,0.099405,-1.725797,-0.895547,155.9409,75.9150,80.0260,-156.6820,-159.3129
1.0600,elbow,1.542772,0.267764,-5.000000,1.545946,1.565093,-0.003174,-0.022321,0.829971,0.399252,61.4543,17.5340,43.9203,63.7303,63.7490
1.0600,wrist_angle,0.800000,0.000000,0.000000,0.776927,0.825734,0.023073,-0.025734,0.287924,-0.201543,83.3945,-45.9391,129.3336,28.0437,29.4018
1.0600,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.0700,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.0700,shoulder,-1.757750,-0.650000,5.000000,-1.892849,-1.848449,0.135099,0.090699,-1.729786,-0.872895,131.9303,53.3663,78.5640,-157.2284,-159.4020
1.0700,elbow,1.545200,0.217764,-5.000000,1.540323,1.563778,0.004876,-0.018578,0.756370,0.343220,71.4974,25.6467,45.8507,63.7204,63.7484
1.0700,wrist_angle,0.800000,0.000000,0.000000,0.774048,0.827749,0.025952,-0.027749,0.232695,-0.170532,93.6901,-50.2253,143.9154,27.9614,29.4564
1.0700,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.0800,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.0800,shoulder,-1.764000,-0.600000,5.000000,-1.882051,-1.846220,0.118051,0.082220,-1.725779,-0.842728,114.3800,31.6605,82.7196,-157.7857,-159.5029
1.0800,elbow,1.547128,0.167764,-5.000000,1.534937,1.562523,0.012190,-0.015396,0.678752,0.283942,80.8496,32.1570,48.6926,63.7090,63.7478
1.0800,wrist_angle,0.800000,0.000000,0.000000,0.771721,0.829454,0.028279,-0.029454,0.170600,-0.136663,102.7292,-53.5978,156.3270,27.8948,29.5025
1.0800,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.0900,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.0900,shoulder,-1.769750,-0.550000,5.000000,-1.870793,-1.843793,0.101043,0.074043,-1.715929,-0.805327,87.1920,10.9921,76.1999,-158.3472,-159.6118
1.0900,elbow,1.548556,0.117764,-5.000000,1.529828,1.561362,0.018728,-0.012806,0.597392,0.222060,90.0021,36.9997,53.0024,63.6965,63.7472
1.0900,wrist_angle,0.800000,0.000000,0.000000,0.770015,0.830821,0.029985,-0.030821,0.102479,-0.100546,109.7275,-56.0013,165.7288,27.8458,29.5394
1.0900,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.1000,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.1000,shoulder,-1.775000,-0.500000,5.000000,-1.859134,-1.841240,0.084134,0.066240,-1.697024,-0.761037,44.8726,-8.4538,53.3264,-158.9075,-159.7254
1.1000,elbow,1.549484,0.067764,-5.000000,1.525031,1.560319,0.024452,-0.010835,0.512372,0.158241,99.0298,40.1277,58.9021,63.6833,63.7465
1.1000,wrist_angle,0.800000,0.000000,0.000000,0.768990,0.831826,0.031010,-0.031826,0.029692,-0.062825,114.0213,-57.3981,171.4193,27.8164,29.5665
1.1000,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.1100,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.1100,shoulder,-1.779750,-0.450000,5.000000,-1.847163,-1.838629,0.067413,0.058879,-1.664019,-0.710268,-9.5933,-26.5042,16.9109,-159.4603,-159.8405
1.1100,elbow,1.549912,0.017764,-1.786721,1.520585,1.559414,0.029326,-0.009502,0.423740,0.093171,107.6792,41.5122,66.1670,63.6697,63.7459
1.1100,wrist_angle,0.800000,0.000000,0.000000,0.768693,0.832455,0.031307,-0.032455,-0.045959,-0.024173,115.1836,-57.7681,172.9517,27.8079,29.5834
1.1100,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.1200,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.1200,shoulder,-1.784000,-0.400000,5.000000,-1.835023,-1.836027,0.051023,0.052027,-1.612866,-0.653483,-63.5660,-42.9988,-20.5672,-159.9976,-159.9541
1.1200,elbow,1.550000,0.000000,0.000000,1.516525,1.558660,0.033475,-0.008660,0.363884,0.059783,115.9128,42.6451,73.2678,63.6561,63.7453
1.1200,wrist_angle,0.800000,0.000000,0.000000,0.769153,0.832696,0.030847,-0.032696,-0.122384,0.014726,113.0198,-57.1096,170.1294,27.8211,29.5899
1.1200,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.1300,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.1300,shoulder,-1.787750,-0.350000,5.000000,-1.822895,-1.833492,0.035145,0.045742,-1.543729,-0.591201,-105.4666,-57.7919,-47.6747,-160.5108,-160.0637
1.1300,elbow,1.550000,0.000000,0.000000,1.512887,1.558062,0.037113,-0.008062,0.318498,0.043706,123.8372,43.7029,80.1343,63.6431,63.7448
1.1300,wrist_angle,0.800000,0.000000,0.000000,0.770377,0.832549,0.029623,-0.032549,-0.197367,0.053186,107.6163,-55.4388,163.0551,27.8562,29.5860
1.1300,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.1400,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.1400,shoulder,-1.791000,-0.300000,5.000000,-1.810957,-1.831080,0.019957,0.040080,-1.460632,-0.523990,-134.0901,-70.7536,-63.3365,-160.9929,-160.1670
1.1400,elbow,1.550000,0.000000,0.000000,1.509702,1.557625,0.040298,-0.007625,0.269942,0.027206,131.3129,44.3180,86.9949,63.6311,63.7445
1.1400,wrist_angle,0.800000,0.000000,0.000000,0.772350,0.832017,0.027650,-0.032017,-0.268746,0.090532,99.3564,-52.7900,152.1463,27.9128,29.5717
1.1400,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.1500,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.1500,shoulder,-1.793750,-0.250000,5.000000,-1.799351,-1.828840,0.005601,0.035090,-1.368000,-0.452459,-154.3860,-81.7708,-72.6152,-161.4397,-160.2622
1.1500,elbow,1.550000,0.000000,0.000000,1.507002,1.557353,0.042998,-0.007353,0.218396,0.010459,138.0376,44.4850,93.5526,63.6203,63.7442
1.1500,wrist_angle,0.800000,0.000000,0.000000,0.775038,0.831112,0.024962,-0.031112,-0.334619,0.126112,88.9311,-49.2142,138.1453,27.9897,29.5473
1.1500,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.1600,waist,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,-0.0000,0.0000
1.1600,shoulder,-1.796000,-0.200000,5.000000,-1.788171,-1.826815,-0.007829,0.030815,-1.268608,-0.377257,-171.8135,-90.7483,-81.0653,-161.8494,-160.3475
1.1600,elbow,1.550000,0.000000,0.000000,1.504818,1.557248,0.045182,-0.007248,0.164160,-0.006354,143.7225,44.2034,99.5190,63.6113,63.7441
1.1600,wrist_angle,0.800000,0.000000,0.000000,0.778384,0.829851,0.021616,-0.029851,-0.393540,0.159308,77.2717,-44.7787,122.0503,28.0852,29.5132
1.1600,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.1700,waist,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1700,shoulder,-1.797750,-0.150000,5.000000,-1.777485,-1.825043,-0.020265,0.027293,-1.163413,-0.299064,-189.6571,-97.6095,-92.0476,-162.2222,-160.4216
1.1700,elbow,1.550000,0.000000,0.000000,1.503177,1.557312,0.046823,-0.007312,0.107650,-0.023054,148.1268,43.4774,104.6494,63.6043,63.7442
1.1700,wrist_angle,0.800000,0.000000,0.000000,0.782319,0.828258,0.017681,-0.028258,-0.444687,0.189547,65.3435,-39.5656,104.9090,28.1971,29.4702
1.1700,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.1800,waist,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1800,shoulder,-1.799000,-0.100000,5.000000,-1.767351,-1.823552,-0.031649,0.024552,-1.052274,-0.218585,-210.2703,-102.2972,-107.9732,-162.5585,-160.4836
1.1800,elbow,1.550000,0.000000,0.000000,1.502100,1.557542,0.047900,-0.007542,0.049378,-0.039464,151.0336,42.3158,108.7178,63.5996,63.7444
1.1800,wrist_angle,0.800000,0.000000,0.000000,0.786766,0.826362,0.013234,-0.026362,-0.487881,0.216309,53.9118,-33.6702,87.5820,28.3229,29.4189
1.1800,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.1900,waist,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000
1.1900,shoulder,-1.799750,-0.050000,5.000000,-1.757828,-1.822366,-0.041922,0.022616,-0.934268,-0.136544,-234.0456,-104.7738,-129.2718,-162.8594,-160.5327
1.1900,elbow,1.550000,0.000000,0.000000,1.501606,1.557937,0.048394,-0.007937,-0.010056,-0.055410,152.3156,40.7322,111.5834,63.5975,63.7447
1.1900,wrist_angle,0.800000,0.000000,0.000000,0.791645,0.824199,0.008355,-0.024199,-0.523452,0.239141,43.3259,-27.1996,70.5255,28.4604,29.3602
1.1900,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.0000,0.0000,-0.0000,0.0000,0.0000
1.2000,waist,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000
1.2000,shoulder,-1.800000,0.000000,0.000000,-1.748985,-1.821501,-0.051015,0.021501,-0.808342,-0.053678,0.0000,0.0000,0.0000,0.0000,0.0000
1.2000,elbow,1.550000,0.000000,0.000000,1.501707,1.558491,0.048293,-0.008491,-0.070004,-0.070722,0.0000,0.0000,0.0000,0.0000,0.0000
1.2000,wrist_angle,0.800000,0.000000,0.000000,0.796879,0.821808,0.003121,-0.021808,-0.551963,0.257658,0.0000,0.0000,0.0000,0.0000,0.0000
1.2000,wrist_rotate,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,0.0000,0.0000,0.0000
