t,phase,ref,pos,vel,e,u
8.445953,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.456438,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.466718,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.477184,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.487410,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.497880,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.508146,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.518576,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.528799,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.539359,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.549613,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.560170,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.570399,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.580982,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.591210,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.601683,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.611970,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.622535,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.632774,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.643252,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.653820,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.664351,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.674609,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.685071,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.695321,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.705847,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.716055,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.726581,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.736793,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.747247,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.757485,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.768048,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.778343,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.788857,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.799180,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.809714,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.819984,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.830479,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.840701,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.851240,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.861512,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.872059,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.882377,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.892962,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.903157,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.913605,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.923791,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.934348,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.944590,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.955165,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.965433,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.976167,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.986517,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
8.997067,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.007251,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.017782,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.027991,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.038514,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.048743,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.059322,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.069570,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.080061,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.090290,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.100727,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.110934,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.121342,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.131622,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.142174,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.152394,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.163140,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.173352,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.183864,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.194072,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.204496,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.214777,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.225296,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.235554,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.246025,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.256254,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.266688,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.276893,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.287318,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.297519,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.308030,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.318236,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.328660,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.338848,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.349229,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.359458,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.369964,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.380161,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.390713,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.400933,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.411358,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.421537,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.432007,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.442238,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.452705,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.462898,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.473451,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.483727,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.494224,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.504432,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.514939,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.525190,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.535691,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.545899,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.556438,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.566721,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.577304,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.587525,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.598076,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.608391,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.618896,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.629116,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.639544,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.649758,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.660244,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.670747,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.681185,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.691410,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.701836,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.712049,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.722476,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.732701,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.743273,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.753518,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.764018,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.774243,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.784703,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.794930,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.805387,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.815609,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.826093,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.836313,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.846738,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.856920,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.867309,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.877530,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.887977,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.898177,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.908641,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.918885,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.929298,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.939474,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.949934,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.960149,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.970569,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.980792,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
9.991281,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.001490,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.011952,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.022111,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.032562,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.042883,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.053302,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.063481,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.073901,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.084095,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.094511,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.104702,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.115099,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.125318,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.135817,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.146018,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.156477,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.166820,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.177672,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.187872,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.198426,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.208660,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.219149,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.229426,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.239926,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.250133,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.260635,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.270917,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.281369,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.291614,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.302192,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.312419,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.322999,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.333184,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.343598,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.353803,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.364182,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.374363,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.384845,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.395067,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.405511,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.415745,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.426236,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.436503,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.447006,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.457239,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.467667,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.477866,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.488299,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
10.498588,STEP,3.000000,1.843845,0.000000,1.156155,159.335610
10.509168,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.519447,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.529997,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.540182,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.550590,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.560908,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.571405,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.581664,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.592269,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.602578,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.613129,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.623284,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.633758,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.643958,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.654358,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.664577,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.675006,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.685588,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.696025,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.706220,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.716692,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.726896,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.737344,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.747584,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.758111,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.768341,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.778783,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.788991,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.799456,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.809669,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.820202,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.830410,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.840929,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.851140,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.861618,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.871933,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.882366,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.892604,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.903044,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.913262,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.923876,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.934077,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.944478,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.954727,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.965229,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.975533,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.986327,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
10.996630,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.007170,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.017376,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.027899,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.038080,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.048611,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.058922,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.069465,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.079745,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.090175,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.100373,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.110838,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.121019,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.131438,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.141641,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.152048,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.162226,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.172632,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.182814,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.193573,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.203799,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.214260,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.224476,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.234886,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.245085,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.255540,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.265741,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.276192,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.286407,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.296834,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.307002,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.317380,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.327583,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.337986,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.348177,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.358642,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.368829,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.379230,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.389448,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.399952,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.410211,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.420678,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.430881,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.441356,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.451560,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.462077,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.472299,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.482744,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.492958,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.503381,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.513561,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.524065,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.534263,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.544683,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.554855,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.565232,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.575495,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.585973,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.596162,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.606565,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.616744,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.627209,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.637438,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.647887,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.658102,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.668522,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.678726,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.689171,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.699715,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.710164,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.720425,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.730995,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.741249,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.751785,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.762108,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.772581,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.782873,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.793386,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.803615,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.814037,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.824252,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.834828,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.845053,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.855464,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.865759,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.876245,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.886514,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.896949,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.907164,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.917632,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.927816,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.938327,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.948623,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.959343,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.969628,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.980088,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
11.990288,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.000753,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.010968,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.021417,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.031631,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.042323,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.052594,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.063138,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.073332,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.083776,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.093978,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.104423,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.114635,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.125167,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.135415,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.145897,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.156135,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.166647,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.176989,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.187500,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.197805,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.208726,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.219051,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.229508,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.239716,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.250241,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.260463,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.270891,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.281094,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.291569,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.301761,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.312168,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.322370,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.332802,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.343090,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.353514,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.363694,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.374160,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.384375,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.394835,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.405033,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.415471,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.425704,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.436174,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.446398,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.456876,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.467079,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.477525,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.487729,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.498169,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.508393,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.518818,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.529004,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.539421,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.549643,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.560102,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.570321,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.580726,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.590947,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.601368,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.611579,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.622003,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.632206,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.642900,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.653211,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.663659,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.673879,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.684267,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
12.694454,STEP,3.000000,1.845379,0.000000,1.154621,159.048001
